ligand,pubchem_query,role,herb,scaffold,priority,sdf_file,notes,focused_role,system,state,chain_pair,receptor_file,grid_id,grid_state,grid_type,center_x,center_y,center_z,size_x,size_y,size_z,exhaustiveness,seed,output_prefix,run_mode,score_best,output_pdbqt,unidock_returncode,unidock_outdir,method,source_csv,ligand_std,grid_category,stage_source,ligand_sdf,candidate_class,rank_as_candidate,pose_available,ligand_pdbqt,receptor_pdb,score_pdbqt,ligand_heavy_atoms,min_receptor_distance,contact_residue_count,optn_contact_count,tbk1_contact_count,dual_chain_contact,cleft_contact_strong,min_dist_to_optn_res50,res50_within_8A,optn_contact_residues,tbk1_contact_residues,lig_centroid_x,lig_centroid_y,lig_centroid_z,error,ligand_efficiency_score_per_heavy_atom
Berberine,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,8,WT_BD_Berberine_WT_blind_center_seed8,,-5.79,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8/WT_BD_Berberine_WT_blind_center_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Berberine,blind,stage14A,ligands_sdf_stage14A/Berberine_3D.sdf,protoberberine_sar_reference,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8/WT_BD_Berberine_WT_blind_center_seed8_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.79,25.0,3.089851290920002,8.0,5.0,3.0,True,True,6.953067380660135,True,53GLN;56GLU;57ALA;60LEU;64ALA,708ASN;711LEU;712GLU,7.591839999999999,14.365800000000002,-26.80536,,-0.2316
Quercetin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,8,WT_BD_Quercetin_WT_blind_center_seed8,,-5.706,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8/WT_BD_Quercetin_WT_blind_center_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Quercetin,blind,stage14A,ligands_sdf_stage14A/Quercetin_3D.sdf,pains_control,CONTROL,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8/WT_BD_Quercetin_WT_blind_center_seed8_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.706,22.0,2.797817363588981,8.0,4.0,4.0,True,True,3.206186051993864,True,50GLU;53GLN;54LEU;57ALA,701VAL;704LEU;705ALA;708ASN,4.809045454545456,15.928681818181817,-33.39104545454545,,-0.2593636363636364
Amlexanox,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,8,WT_BD_Amlexanox_WT_blind_center_seed8,,-5.429,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8/WT_BD_Amlexanox_WT_blind_center_seed8_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Amlexanox,blind,stage14A,ligands_sdf_stage14A/Amlexanox_3D.sdf,tbk1_reference_control,CONTROL,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed8/WT_BD_Amlexanox_WT_blind_center_seed8_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.429,22.0,3.050930022140789,6.0,4.0,2.0,True,True,3.2678717845105254,True,50GLU;53GLN;54LEU;57ALA,698GLU;701VAL,3.3155,17.852227272727276,-36.77427272727272,,-0.24677272727272728
Coptisine,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,9,WT_BD_Coptisine_WT_blind_center_seed9,,-6.427,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Coptisine_WT_blind_center_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Coptisine,blind,stage14A,ligands_sdf_stage14A/Coptisine_3D.sdf,main_lead_like,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Coptisine_WT_blind_center_seed9_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-6.427,24.0,3.39016474525944,5.0,2.0,3.0,True,True,13.193629864445946,False,60LEU;64ALA,708ASN;709HIS;712GLU,6.394916666666666,15.601291666666665,-23.239375,,-0.26779166666666665
Linarin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,9,WT_BD_Linarin_WT_blind_center_seed9,,-5.883,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Linarin_WT_blind_center_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Linarin,blind,stage14A,ligands_sdf_stage14A/Linarin_3D.sdf,raw_score_lead_conditional,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Linarin_WT_blind_center_seed9_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.883,42.0,2.7899234756530498,7.0,3.0,4.0,True,True,6.765237985466588,True,53GLN;56GLU;57ALA,705ALA;708ASN;709HIS;712GLU,6.920880952380953,15.94561904761904,-27.210904761904764,,-0.14007142857142857
Acacetin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,9,WT_BD_Acacetin_WT_blind_center_seed9,,-5.582,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Acacetin_WT_blind_center_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Acacetin,blind,stage14A,ligands_sdf_stage14A/Acacetin_3D.sdf,linarin_aglycone_control,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Acacetin_WT_blind_center_seed9_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.582,21.0,2.9944515357574244,7.0,5.0,2.0,True,True,3.4440341171364683,True,50GLU;53GLN;54LEU;57ALA;60LEU,701VAL;708ASN,5.978761904761904,14.997571428571431,-32.155523809523814,,-0.26580952380952383
Berberine,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,9,WT_BD_Berberine_WT_blind_center_seed9,,-5.784,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Berberine_WT_blind_center_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Berberine,blind,stage14A,ligands_sdf_stage14A/Berberine_3D.sdf,protoberberine_sar_reference,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Berberine_WT_blind_center_seed9_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.784,25.0,3.1004409363830803,8.0,5.0,3.0,True,True,6.954654484588,True,53GLN;56GLU;57ALA;60LEU;64ALA,708ASN;711LEU;712GLU,7.612520000000001,14.367159999999998,-26.80736,,-0.23135999999999998
Quercetin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,9,WT_BD_Quercetin_WT_blind_center_seed9,,-5.702,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Quercetin_WT_blind_center_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Quercetin,blind,stage14A,ligands_sdf_stage14A/Quercetin_3D.sdf,pains_control,CONTROL,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Quercetin_WT_blind_center_seed9_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.702,22.0,2.8070744557278817,8.0,4.0,4.0,True,True,3.255780090853804,True,50GLU;53GLN;54LEU;57ALA,701VAL;704LEU;705ALA;708ASN,4.779272727272727,15.973409090909088,-33.40663636363636,,-0.2591818181818182
Amlexanox,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,9,WT_BD_Amlexanox_WT_blind_center_seed9,,-5.12,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Amlexanox_WT_blind_center_seed9_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Amlexanox,blind,stage14A,ligands_sdf_stage14A/Amlexanox_3D.sdf,tbk1_reference_control,CONTROL,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed9/WT_BD_Amlexanox_WT_blind_center_seed9_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.12,22.0,2.9003780788028304,8.0,4.0,4.0,True,True,5.936291940260349,True,53GLN;56GLU;57ALA;60LEU,701VAL;704LEU;705ALA;708ASN,7.777590909090909,14.235045454545451,-30.781272727272725,,-0.23272727272727273
Coptisine,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,10,WT_BD_Coptisine_WT_blind_center_seed10,,-6.421,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10/WT_BD_Coptisine_WT_blind_center_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Coptisine,blind,stage14A,ligands_sdf_stage14A/Coptisine_3D.sdf,main_lead_like,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10/WT_BD_Coptisine_WT_blind_center_seed10_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-6.421,24.0,3.406279348497418,4.0,2.0,2.0,True,False,13.19199867343838,False,60LEU;64ALA,708ASN;712GLU,6.406874999999999,15.602041666666665,-23.232416666666666,,-0.2675416666666667
Linarin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,10,WT_BD_Linarin_WT_blind_center_seed10,,-6.415,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10/WT_BD_Linarin_WT_blind_center_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Linarin,blind,stage14A,ligands_sdf_stage14A/Linarin_3D.sdf,raw_score_lead_conditional,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10/WT_BD_Linarin_WT_blind_center_seed10_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-6.415,42.0,2.8810433873858967,10.0,6.0,4.0,True,True,7.110536126059693,True,53GLN;56GLU;57ALA;60LEU;61ASN;64ALA,705ALA;708ASN;709HIS;712GLU,7.787761904761903,14.638619047619049,-27.0435,,-0.15273809523809523
Acacetin,,,,,,,,,WT_BD,WT,BD,receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,BD_WT_blind_center_28A,WT,WT_blind_center,3.5413820771090894,13.863730759153968,-33.44538451412643,28,28,28,32,10,WT_BD_Acacetin_WT_blind_center_seed10,,-5.572,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10/WT_BD_Acacetin_WT_blind_center_seed10_ligand_out.pdbqt,0,/content/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10,"Uni-Dock(vina_scoring, search_mode=fast)",/mnt/data/stage16_work/stage14A_unidock_summary/core6_blind_seed10/stage14A_unidock_core6_blind_seed10_raw.csv,Acacetin,blind,stage14A,ligands_sdf_stage14A/Acacetin_3D.sdf,linarin_aglycone_control,YES,True,/mnt/data/stage16_work/stage14A_unidock_outputs/core6_blind_seed10/WT_BD_BD_WT_blind_center_28A_seed10/WT_BD_Acacetin_WT_blind_center_seed10_ligand_out.pdbqt,/mnt/data/stage16_work/stage14A_vina_seed10_validation_package/receptors_pdb_aligned/WT_BD_5EOF_superposed_to_WT_AC.pdb,-5.572,21.0,2.977792135122933,7.0,5.0,2.0,True,True,3.476027761684302,True,50GLU;53GLN;54LEU;57ALA;60LEU,701VAL;708ASN,6.017285714285715,15.006333333333332,-32.06004761904762,,-0.2653333333333333
